ori,data_year,offense,state_abbr,cleared,actual
AK0010100,2009,motor-vehicle-theft,AK,158,868
AK0010100,2010,motor-vehicle-theft,AK,139,813
AK0010100,2011,motor-vehicle-theft,AK,126,625
AK0010100,2012,motor-vehicle-theft,AK,168,831
AK0010100,2013,motor-vehicle-theft,AK,182,869
AK0010100,2014,motor-vehicle-theft,AK,143,939
AK0010100,2015,motor-vehicle-theft,AK,214,1154
AK0010100,2016,motor-vehicle-theft,AK,338,2042
AK0010200,2009,motor-vehicle-theft,AK,6,91
AZ0010000,2009,motor-vehicle-theft,AZ,1,5
AZ0010000,2010,motor-vehicle-theft,AZ,4,10
AZ0010000,2011,motor-vehicle-theft,AZ,2,7
AZ0010000,2012,motor-vehicle-theft,AZ,2,6
AZ0010000,2013,motor-vehicle-theft,AZ,4,9
AZ0010000,2014,motor-vehicle-theft,AZ,1,3
AZ0010000,2015,motor-vehicle-theft,AZ,2,3
AZ0010000,2016,motor-vehicle-theft,AZ,2,7
AZ0010100,2009,motor-vehicle-theft,AZ,2,5
AZ0010100,2010,motor-vehicle-theft,AZ,2,3
AZ0010100,2011,motor-vehicle-theft,AZ,2,6
AZ0010100,2012,motor-vehicle-theft,AZ,3,4
AZ0010100,2013,motor-vehicle-theft,AZ,3,6
AZ0010100,2014,motor-vehicle-theft,AZ,0,1
AZ0010100,2015,motor-vehicle-theft,AZ,2,4
AZ0010100,2016,motor-vehicle-theft,AZ,1,2
AZ0010300,2009,motor-vehicle-theft,AZ,0,0
AZ0010300,2010,motor-vehicle-theft,AZ,1,2
AZ0010300,2011,motor-vehicle-theft,AZ,0,0
AZ0010300,2012,motor-vehicle-theft,AZ,0,0
ARASP0000,2009,motor-vehicle-theft,AR,0,0
ARASP0000,2010,motor-vehicle-theft,AR,0,0
ARASP0000,2011,motor-vehicle-theft,AR,0,0
ARASP0000,2012,motor-vehicle-theft,AR,0,0
ARASP0000,2013,motor-vehicle-theft,AR,0,0
ARASP0000,2014,motor-vehicle-theft,AR,0,0
ARASP0000,2015,motor-vehicle-theft,AR,0,0
ARASP0000,2016,motor-vehicle-theft,AR,0,0
AR0010000,2009,motor-vehicle-theft,AR,0,13
AR0010000,2010,motor-vehicle-theft,AR,0,24
AR0010000,2011,motor-vehicle-theft,AR,0,10
AR0010000,2012,motor-vehicle-theft,AR,0,9
AR0010000,2013,motor-vehicle-theft,AR,0,23
AR0010000,2014,motor-vehicle-theft,AR,0,21
AR0010000,2015,motor-vehicle-theft,AR,0,29
AR0010000,2016,motor-vehicle-theft,AR,0,14
AR0010100,2009,motor-vehicle-theft,AR,0,9
AR0010100,2010,motor-vehicle-theft,AR,0,5
AR0010100,2011,motor-vehicle-theft,AR,0,3
AR0010100,2012,motor-vehicle-theft,AR,0,1
CA0010000,2009,motor-vehicle-theft,CA,75,793
CA0010000,2010,motor-vehicle-theft,CA,32,549
CA0010000,2011,motor-vehicle-theft,CA,22,551
CA0010000,2012,motor-vehicle-theft,CA,19,750
CA0010000,2013,motor-vehicle-theft,CA,22,803
CA0010000,2014,motor-vehicle-theft,CA,23,684
CA0010000,2015,motor-vehicle-theft,CA,41,629
CA0010000,2016,motor-vehicle-theft,CA,35,601
CA0010100,2009,motor-vehicle-theft,CA,32,240
CA0010100,2010,motor-vehicle-theft,CA,20,215
CA0010100,2011,motor-vehicle-theft,CA,9,260
CA0010100,2012,motor-vehicle-theft,CA,7,295
CA0010100,2013,motor-vehicle-theft,CA,13,330
CA0010100,2014,motor-vehicle-theft,CA,11,333
CA0010100,2015,motor-vehicle-theft,CA,10,346
CA0010100,2016,motor-vehicle-theft,CA,14,443
CA0010200,2009,motor-vehicle-theft,CA,16,107
CA0010200,2010,motor-vehicle-theft,CA,13,95
CA0010200,2011,motor-vehicle-theft,CA,4,53
CA0010200,2012,motor-vehicle-theft,CA,4,75
CO0010000,2009,motor-vehicle-theft,CO,22,506
CO0010000,2010,motor-vehicle-theft,CO,22,396
CO0010000,2011,motor-vehicle-theft,CO,27,360
CO0010000,2012,motor-vehicle-theft,CO,26,421
CO0010000,2013,motor-vehicle-theft,CO,64,504
CO0010000,2014,motor-vehicle-theft,CO,67,476
CO0010000,2015,motor-vehicle-theft,CO,91,663
CO0010000,2016,motor-vehicle-theft,CO,156,938
CO0010100,2009,motor-vehicle-theft,CO,96,1166
CO0010100,2010,motor-vehicle-theft,CO,84,890
CO0010100,2011,motor-vehicle-theft,CO,83,872
CO0010100,2012,motor-vehicle-theft,CO,106,898
CO0010100,2013,motor-vehicle-theft,CO,125,998
CO0010100,2014,motor-vehicle-theft,CO,128,1063
CO0010100,2015,motor-vehicle-theft,CO,135,1263
CO0010100,2016,motor-vehicle-theft,CO,174,1542
CO0010200,2009,motor-vehicle-theft,CO,10,85
CO0010200,2010,motor-vehicle-theft,CO,6,86
CO0010200,2011,motor-vehicle-theft,CO,5,66
CO0010200,2012,motor-vehicle-theft,CO,8,65
CT0000200,2009,motor-vehicle-theft,CT,7,38
CT0000200,2010,motor-vehicle-theft,CT,0,39
CT0000200,2011,motor-vehicle-theft,CT,1,41
CT0000200,2012,motor-vehicle-theft,CT,7,59
CT0000200,2013,motor-vehicle-theft,CT,0,50
CT0000200,2014,motor-vehicle-theft,CT,1,30
CT0000200,2015,motor-vehicle-theft,CT,2,40
CT0000200,2016,motor-vehicle-theft,CT,1,41
CT0000400,2009,motor-vehicle-theft,CT,1,6
CT0000400,2010,motor-vehicle-theft,CT,1,1
CT0000400,2011,motor-vehicle-theft,CT,0,2
CT0000400,2012,motor-vehicle-theft,CT,0,1
CT0000400,2013,motor-vehicle-theft,CT,0,6
CT0000400,2014,motor-vehicle-theft,CT,2,8
CT0000400,2015,motor-vehicle-theft,CT,1,3
CT0000400,2016,motor-vehicle-theft,CT,2,8
CT0000700,2009,motor-vehicle-theft,CT,0,13
CT0000700,2010,motor-vehicle-theft,CT,6,11
CT0000700,2011,motor-vehicle-theft,CT,4,20
CT0000700,2012,motor-vehicle-theft,CT,0,11
DE0010100,2009,motor-vehicle-theft,DE,20,89
DE0010100,2010,motor-vehicle-theft,DE,20,113
DE0010100,2011,motor-vehicle-theft,DE,21,82
DE0010100,2012,motor-vehicle-theft,DE,13,65
DE0010100,2013,motor-vehicle-theft,DE,20,86
DE0010100,2014,motor-vehicle-theft,DE,14,64
DE0010100,2015,motor-vehicle-theft,DE,17,59
DE0010100,2016,motor-vehicle-theft,DE,17,81
DE0010200,2009,motor-vehicle-theft,DE,2,6
DE0010200,2010,motor-vehicle-theft,DE,2,7
DE0010200,2011,motor-vehicle-theft,DE,1,3
DE0010200,2012,motor-vehicle-theft,DE,3,5
DE0010200,2013,motor-vehicle-theft,DE,3,3
DE0010200,2014,motor-vehicle-theft,DE,1,13
DE0010200,2015,motor-vehicle-theft,DE,1,2
DE0010200,2016,motor-vehicle-theft,DE,4,7
DE0010300,2009,motor-vehicle-theft,DE,3,9
DE0010300,2010,motor-vehicle-theft,DE,0,5
DE0010300,2011,motor-vehicle-theft,DE,2,6
DE0010300,2012,motor-vehicle-theft,DE,1,9
FL0010000,2009,motor-vehicle-theft,FL,32,200
FL0010000,2010,motor-vehicle-theft,FL,24,132
FL0010000,2011,motor-vehicle-theft,FL,25,109
FL0010000,2012,motor-vehicle-theft,FL,21,87
FL0010000,2013,motor-vehicle-theft,FL,23,84
FL0010000,2014,motor-vehicle-theft,FL,21,96
FL0010000,2015,motor-vehicle-theft,FL,31,85
FL0010000,2016,motor-vehicle-theft,FL,34,122
FL0010100,2009,motor-vehicle-theft,FL,96,440
FL0010100,2010,motor-vehicle-theft,FL,66,332
FL0010100,2011,motor-vehicle-theft,FL,68,290
FL0010100,2012,motor-vehicle-theft,FL,53,239
FL0010100,2013,motor-vehicle-theft,FL,49,244
FL0010100,2014,motor-vehicle-theft,FL,56,298
FL0010100,2015,motor-vehicle-theft,FL,113,307
FL0010100,2016,motor-vehicle-theft,FL,77,367
FL0010400,2009,motor-vehicle-theft,FL,2,4
FL0010400,2010,motor-vehicle-theft,FL,0,5
FL0010400,2011,motor-vehicle-theft,FL,0,1
FL0010400,2012,motor-vehicle-theft,FL,1,8
GA0010000,2009,motor-vehicle-theft,GA,2,1
GA0010000,2010,motor-vehicle-theft,GA,0,0
GA0010000,2011,motor-vehicle-theft,GA,9,22
GA0010000,2012,motor-vehicle-theft,GA,4,9
GA0010000,2013,motor-vehicle-theft,GA,1,2
GA0010000,2014,motor-vehicle-theft,GA,0,0
GA0010000,2015,motor-vehicle-theft,GA,0,0
GA0010000,2016,motor-vehicle-theft,GA,0,2
GA0010100,2009,motor-vehicle-theft,GA,3,4
GA0010100,2010,motor-vehicle-theft,GA,0,6
GA0010100,2011,motor-vehicle-theft,GA,5,11
GA0010100,2012,motor-vehicle-theft,GA,2,4
GA0010100,2013,motor-vehicle-theft,GA,3,4
GA0010100,2014,motor-vehicle-theft,GA,4,7
GA0010100,2015,motor-vehicle-theft,GA,8,17
GA0010100,2016,motor-vehicle-theft,GA,6,11
GA0010400,2014,motor-vehicle-theft,GA,0,0
GA0010400,2015,motor-vehicle-theft,GA,0,0
GA0010400,2016,motor-vehicle-theft,GA,0,0
GA0020000,2009,motor-vehicle-theft,GA,0,0
AL0010000,2009,homicide,AL,5,5
AL0010000,2010,homicide,AL,0,5
AL0010000,2011,homicide,AL,7,9
AL0010000,2012,homicide,AL,3,4
AL0010000,2013,homicide,AL,4,5
AL0010000,2014,homicide,AL,5,10
AL0010000,2015,homicide,AL,5,10
AL0010000,2016,homicide,AL,2,5
AL0010100,2009,homicide,AL,3,10
AL0010100,2010,homicide,AL,2,5
AL0010100,2011,homicide,AL,8,10
AL0010100,2012,homicide,AL,1,4
AL0010100,2013,homicide,AL,1,3
AL0010100,2014,homicide,AL,0,2
AL0010100,2015,homicide,AL,1,7
AL0010100,2016,homicide,AL,0,3
AL0010200,2009,homicide,AL,0,65
AL0010200,2010,homicide,AL,0,20
AL0010200,2011,homicide,AL,0,54
AL0010200,2012,homicide,AL,0,67
AK0015600,2009,homicide,AK,0,0
AK0015600,2010,homicide,AK,0,0
AK0015600,2011,homicide,AK,1,1
AK0015600,2012,homicide,AK,0,0
AK0015600,2013,homicide,AK,1,1
AK0015600,2014,homicide,AK,1,1
AK0015600,2015,homicide,AK,0,0
AK0015600,2016,homicide,AK,0,0
AKAST0100,2014,homicide,AK,14,21
AKAST0100,2015,homicide,AK,15,22
AKAST0100,2016,homicide,AK,16,15
AK0010100,2009,homicide,AK,12,14
AK0010100,2010,homicide,AK,10,13
AK0010100,2011,homicide,AK,13,12
AK0010100,2012,homicide,AK,12,15
AK0010100,2013,homicide,AK,12,14
AK0010100,2014,homicide,AK,9,12
AK0010100,2015,homicide,AK,21,26
AK0010100,2016,homicide,AK,20,28
AK0010200,2009,homicide,AK,0,0
AZ0010000,2009,homicide,AZ,2,2
AZ0010000,2010,homicide,AZ,2,2
AZ0010000,2011,homicide,AZ,1,1
AZ0010000,2012,homicide,AZ,0,0
AZ0010000,2013,homicide,AZ,0,0
AZ0010000,2014,homicide,AZ,0,0
AZ0010000,2015,homicide,AZ,0,0
AZ0010000,2016,homicide,AZ,0,0
AZ0010100,2009,homicide,AZ,0,0
AZ0010100,2010,homicide,AZ,0,0
AZ0010100,2011,homicide,AZ,0,0
AZ0010100,2012,homicide,AZ,1,1
AZ0010100,2013,homicide,AZ,0,0
AZ0010100,2014,homicide,AZ,0,0
AZ0010100,2015,homicide,AZ,0,0
AZ0010100,2016,homicide,AZ,0,0
AZ0010300,2009,homicide,AZ,0,0
AZ0010300,2010,homicide,AZ,0,0
AZ0010300,2011,homicide,AZ,0,0
AZ0010300,2012,homicide,AZ,0,0
ARASP0000,2009,homicide,AR,0,0
ARASP0000,2010,homicide,AR,0,0
ARASP0000,2011,homicide,AR,0,0
ARASP0000,2012,homicide,AR,0,0
ARASP0000,2013,homicide,AR,0,0
ARASP0000,2014,homicide,AR,0,0
ARASP0000,2015,homicide,AR,0,0
ARASP0000,2016,homicide,AR,0,0
AR0010000,2009,homicide,AR,0,0
AR0010000,2010,homicide,AR,0,1
AR0010000,2011,homicide,AR,0,0
AR0010000,2012,homicide,AR,0,0
AR0010000,2013,homicide,AR,0,2
AR0010000,2014,homicide,AR,0,1
AR0010000,2015,homicide,AR,0,0
AR0010000,2016,homicide,AR,0,0
AR0010100,2009,homicide,AR,0,0
AR0010100,2010,homicide,AR,0,0
AR0010100,2011,homicide,AR,0,0
AR0010100,2012,homicide,AR,0,0
CA0010000,2009,homicide,CA,1,3
CA0010000,2010,homicide,CA,5,8
CA0010000,2011,homicide,CA,0,3
CA0010000,2012,homicide,CA,0,5
CA0010000,2013,homicide,CA,4,5
CA0010000,2014,homicide,CA,2,2
CA0010000,2015,homicide,CA,3,6
CA0010000,2016,homicide,CA,5,8
CA0010100,2009,homicide,CA,2,4
CA0010100,2010,homicide,CA,0,1
CA0010100,2011,homicide,CA,3,1
CA0010100,2012,homicide,CA,1,1
CA0010100,2013,homicide,CA,1,0
CA0010100,2014,homicide,CA,2,1
CA0010100,2015,homicide,CA,1,2
CA0010100,2016,homicide,CA,0,1
CA0010200,2009,homicide,CA,0,0
CA0010200,2010,homicide,CA,0,0
CA0010200,2011,homicide,CA,0,0
CA0010200,2012,homicide,CA,0,0
CO0010000,2009,homicide,CO,4,5
CO0010000,2010,homicide,CO,1,0
CO0010000,2011,homicide,CO,1,2
CO0010000,2012,homicide,CO,4,7
CO0010000,2013,homicide,CO,4,7
CO0010000,2014,homicide,CO,4,6
CO0010000,2015,homicide,CO,4,6
CO0010000,2016,homicide,CO,8,10
CO0010100,2009,homicide,CO,19,19
CO0010100,2010,homicide,CO,16,24
CO0010100,2011,homicide,CO,8,12
CO0010100,2012,homicide,CO,19,29
CO0010100,2013,homicide,CO,14,20
CO0010100,2014,homicide,CO,5,9
CO0010100,2015,homicide,CO,8,25
CO0010100,2016,homicide,CO,9,16
CO0010200,2009,homicide,CO,0,0
CO0010200,2010,homicide,CO,0,0
CO0010200,2011,homicide,CO,0,0
CO0010200,2012,homicide,CO,2,2
CT0000200,2009,homicide,CT,1,2
CT0000200,2010,homicide,CT,0,0
CT0000200,2011,homicide,CT,1,2
CT0000200,2012,homicide,CT,0,0
CT0000200,2013,homicide,CT,0,0
CT0000200,2014,homicide,CT,0,0
CT0000200,2015,homicide,CT,0,0
CT0000200,2016,homicide,CT,0,0
CT0000400,2009,homicide,CT,0,0
CT0000400,2010,homicide,CT,0,0
CT0000400,2011,homicide,CT,0,0
CT0000400,2012,homicide,CT,0,0
CT0000400,2013,homicide,CT,0,0
CT0000400,2014,homicide,CT,0,0
CT0000400,2015,homicide,CT,0,0
CT0000400,2016,homicide,CT,0,0
CT0000700,2009,homicide,CT,0,0
CT0000700,2010,homicide,CT,0,0
CT0000700,2011,homicide,CT,0,0
CT0000700,2012,homicide,CT,0,0
DE0010100,2009,homicide,DE,0,2
DE0010100,2010,homicide,DE,2,1
DE0010100,2011,homicide,DE,5,5
DE0010100,2012,homicide,DE,1,1
DE0010100,2013,homicide,DE,1,1
DE0010100,2014,homicide,DE,1,1
DE0010100,2015,homicide,DE,4,6
DE0010100,2016,homicide,DE,0,2
DE0010200,2009,homicide,DE,0,0
DE0010200,2010,homicide,DE,0,0
DE0010200,2011,homicide,DE,0,0
DE0010200,2012,homicide,DE,0,0
DE0010200,2013,homicide,DE,0,0
DE0010200,2014,homicide,DE,0,0
DE0010200,2015,homicide,DE,0,0
DE0010200,2016,homicide,DE,0,0
DE0010300,2009,homicide,DE,0,0
DE0010300,2010,homicide,DE,0,0
DE0010300,2011,homicide,DE,0,0
DE0010300,2012,homicide,DE,0,0
FL0010000,2009,homicide,FL,2,2
FL0010000,2010,homicide,FL,4,8
FL0010000,2011,homicide,FL,4,4
FL0010000,2012,homicide,FL,4,4
FL0010000,2013,homicide,FL,4,3
FL0010000,2014,homicide,FL,1,1
FL0010000,2015,homicide,FL,1,1
FL0010000,2016,homicide,FL,0,1
FL0010100,2009,homicide,FL,4,3
FL0010100,2010,homicide,FL,1,4
FL0010100,2011,homicide,FL,3,6
FL0010100,2012,homicide,FL,5,6
FL0010100,2013,homicide,FL,4,6
FL0010100,2014,homicide,FL,1,2
FL0010100,2015,homicide,FL,1,2
FL0010100,2016,homicide,FL,2,3
FL0010400,2009,homicide,FL,0,0
FL0010400,2010,homicide,FL,0,0
FL0010400,2011,homicide,FL,2,2
FL0010400,2012,homicide,FL,0,0
GA0010000,2009,homicide,GA,0,0
GA0010000,2010,homicide,GA,0,0
GA0010000,2011,homicide,GA,1,1
GA0010000,2012,homicide,GA,0,0
GA0010000,2013,homicide,GA,1,1
GA0010000,2014,homicide,GA,0,0
GA0010000,2015,homicide,GA,0,0
GA0010000,2016,homicide,GA,0,0
GA0010100,2009,homicide,GA,1,2
GA0010100,2010,homicide,GA,0,0
GA0010100,2011,homicide,GA,0,0
GA0010100,2012,homicide,GA,1,1
GA0010100,2013,homicide,GA,0,0
GA0010100,2014,homicide,GA,0,0
GA0010100,2015,homicide,GA,0,0
GA0010100,2016,homicide,GA,0,0
GA0010400,2014,homicide,GA,0,0
GA0010400,2015,homicide,GA,0,0
GA0010400,2016,homicide,GA,0,0
GA0020000,2009,homicide,GA,0,0
AL0010000,2009,rape,AL,0,0
AL0010000,2009,rape-legacy,AL,11,46
AL0010000,2010,rape,AL,0,0
AL0010000,2010,rape-legacy,AL,2,51
AL0010000,2011,rape,AL,0,0
AL0010000,2011,rape-legacy,AL,30,55
AL0010000,2012,rape,AL,0,0
AL0010000,2012,rape-legacy,AL,24,49
AL0010000,2013,rape,AL,28,81
AL0010000,2013,rape-legacy,AL,0,0
AL0010000,2014,rape,AL,22,63
AL0010000,2014,rape-legacy,AL,0,0
AL0010000,2015,rape,AL,25,91
AL0010000,2015,rape-legacy,AL,0,0
AL0010000,2016,rape,AL,11,48
AL0010000,2016,rape-legacy,AL,0,0
AL0010100,2009,rape,AL,0,0
AL0010100,2009,rape-legacy,AL,6,24
AL0010100,2010,rape,AL,0,0
AL0010100,2010,rape-legacy,AL,3,18
AK0015600,2009,rape,AK,0,0
AK0015600,2009,rape-legacy,AK,0,3
AK0015600,2010,rape,AK,0,0
AK0015600,2010,rape-legacy,AK,0,0
AK0015600,2011,rape,AK,0,0
AK0015600,2011,rape-legacy,AK,1,4
AK0015600,2012,rape,AK,0,0
AK0015600,2012,rape-legacy,AK,0,2
AK0015600,2013,rape,AK,0,4
AK0015600,2013,rape-legacy,AK,0,0
AK0015600,2014,rape,AK,0,2
AK0015600,2014,rape-legacy,AK,0,0
AK0015600,2015,rape,AK,0,1
AK0015600,2015,rape-legacy,AK,0,0
AK0015600,2016,rape,AK,0,2
AK0015600,2016,rape-legacy,AK,0,0
AKAST0100,2014,rape,AK,55,196
AKAST0100,2014,rape-legacy,AK,0,0
AKAST0100,2015,rape,AK,68,176
AKAST0100,2015,rape-legacy,AK,0,0
AZ0010000,2009,rape,AZ,0,0
AZ0010000,2009,rape-legacy,AZ,2,7
AZ0010000,2010,rape,AZ,0,0
AZ0010000,2010,rape-legacy,AZ,0,6
AZ0010000,2011,rape,AZ,0,0
AZ0010000,2011,rape-legacy,AZ,0,0
AZ0010000,2012,rape,AZ,0,0
AZ0010000,2012,rape-legacy,AZ,1,2
AZ0010000,2013,rape,AZ,0,0
AZ0010000,2013,rape-legacy,AZ,0,2
AZ0010000,2014,rape,AZ,1,4
AZ0010000,2014,rape-legacy,AZ,0,0
AZ0010000,2015,rape,AZ,0,0
AZ0010000,2015,rape-legacy,AZ,0,0
AZ0010000,2016,rape,AZ,0,1
AZ0010000,2016,rape-legacy,AZ,0,0
AZ0010100,2009,rape,AZ,0,0
AZ0010100,2009,rape-legacy,AZ,0,0
AZ0010100,2010,rape,AZ,0,0
AZ0010100,2010,rape-legacy,AZ,0,0
ARASP0000,2009,rape,AR,0,0
ARASP0000,2009,rape-legacy,AR,0,0
ARASP0000,2010,rape,AR,0,0
ARASP0000,2010,rape-legacy,AR,0,0
ARASP0000,2011,rape,AR,0,0
ARASP0000,2011,rape-legacy,AR,0,0
ARASP0000,2012,rape,AR,0,0
ARASP0000,2012,rape-legacy,AR,0,0
ARASP0000,2013,rape,AR,0,0
ARASP0000,2013,rape-legacy,AR,0,0
ARASP0000,2014,rape,AR,0,0
ARASP0000,2014,rape-legacy,AR,0,0
ARASP0000,2015,rape,AR,0,0
ARASP0000,2015,rape-legacy,AR,0,0
ARASP0000,2016,rape,AR,0,0
ARASP0000,2016,rape-legacy,AR,0,0
AR0010000,2009,rape,AR,0,0
AR0010000,2009,rape-legacy,AR,0,1
AR0010000,2010,rape,AR,0,0
AR0010000,2010,rape-legacy,AR,0,1
CA0010000,2009,rape,CA,0,0
CA0010000,2009,rape-legacy,CA,9,28
CA0010000,2010,rape,CA,0,0
CA0010000,2010,rape-legacy,CA,12,18
CA0010000,2011,rape,CA,0,0
CA0010000,2011,rape-legacy,CA,9,26
CA0010000,2012,rape,CA,0,0
CA0010000,2012,rape-legacy,CA,16,23
CA0010000,2013,rape,CA,0,0
CA0010000,2013,rape-legacy,CA,14,21
CA0010000,2014,rape,CA,5,26
CA0010000,2014,rape-legacy,CA,0,0
CA0010000,2015,rape,CA,2,13
CA0010000,2015,rape-legacy,CA,0,0
CA0010000,2016,rape,CA,9,30
CA0010000,2016,rape-legacy,CA,0,0
CA0010100,2009,rape,CA,0,0
CA0010100,2009,rape-legacy,CA,9,13
CA0010100,2010,rape,CA,0,0
CA0010100,2010,rape-legacy,CA,11,15
CO0010000,2009,rape,CO,0,0
CO0010000,2009,rape-legacy,CO,16,62
CO0010000,2010,rape,CO,0,0
CO0010000,2010,rape-legacy,CO,26,85
CO0010000,2011,rape,CO,0,0
CO0010000,2011,rape-legacy,CO,22,62
CO0010000,2012,rape,CO,0,0
CO0010000,2012,rape-legacy,CO,20,72
CO0010000,2013,rape,CO,22,105
CO0010000,2013,rape-legacy,CO,0,0
CO0010000,2014,rape,CO,18,81
CO0010000,2014,rape-legacy,CO,0,0
CO0010000,2015,rape,CO,16,95
CO0010000,2015,rape-legacy,CO,0,0
CO0010000,2016,rape,CO,16,96
CO0010000,2016,rape-legacy,CO,0,0
CO0010100,2009,rape,CO,0,0
CO0010100,2009,rape-legacy,CO,95,214
CO0010100,2010,rape,CO,0,0
CO0010100,2010,rape-legacy,CO,85,181
CT0000200,2009,rape,CT,0,0
CT0000200,2009,rape-legacy,CT,1,4
CT0000200,2010,rape,CT,0,0
CT0000200,2010,rape-legacy,CT,0,2
CT0000200,2011,rape,CT,0,0
CT0000200,2011,rape-legacy,CT,0,3
CT0000200,2012,rape,CT,0,0
CT0000200,2012,rape-legacy,CT,1,4
CT0000200,2013,rape,CT,1,5
CT0000200,2013,rape-legacy,CT,0,0
CT0000200,2014,rape,CT,1,6
CT0000200,2014,rape-legacy,CT,0,0
CT0000200,2015,rape,CT,1,5
CT0000200,2015,rape-legacy,CT,0,0
CT0000200,2016,rape,CT,0,4
CT0000200,2016,rape-legacy,CT,0,0
CT0000400,2009,rape,CT,0,0
CT0000400,2009,rape-legacy,CT,3,3
CT0000400,2010,rape,CT,0,0
CT0000400,2010,rape-legacy,CT,1,1
DE0010100,2009,rape,DE,0,0
DE0010100,2009,rape-legacy,DE,17,21
DE0010100,2010,rape,DE,0,0
DE0010100,2010,rape-legacy,DE,10,10
DE0010100,2011,rape,DE,0,0
DE0010100,2011,rape-legacy,DE,15,15
DE0010100,2012,rape,DE,0,0
DE0010100,2012,rape-legacy,DE,12,13
DE0010100,2013,rape,DE,12,16
DE0010100,2013,rape-legacy,DE,0,0
DE0010100,2014,rape,DE,12,14
DE0010100,2014,rape-legacy,DE,0,0
DE0010100,2015,rape,DE,9,15
DE0010100,2015,rape-legacy,DE,0,0
DE0010100,2016,rape,DE,13,12
DE0010100,2016,rape-legacy,DE,0,0
DE0010200,2009,rape,DE,0,0
DE0010200,2009,rape-legacy,DE,1,2
DE0010200,2010,rape,DE,0,0
DE0010200,2010,rape-legacy,DE,0,1
FL0010000,2009,rape,FL,0,0
FL0010000,2009,rape-legacy,FL,14,49
FL0010000,2010,rape,FL,0,0
FL0010000,2010,rape-legacy,FL,16,37
FL0010000,2011,rape,FL,0,0
FL0010000,2011,rape-legacy,FL,34,35
FL0010000,2012,rape,FL,0,0
FL0010000,2012,rape-legacy,FL,24,56
FL0010000,2013,rape,FL,17,45
FL0010000,2013,rape-legacy,FL,0,0
FL0010000,2014,rape,FL,20,50
FL0010000,2014,rape-legacy,FL,0,0
FL0010000,2015,rape,FL,19,60
FL0010000,2015,rape-legacy,FL,0,0
FL0010000,2016,rape,FL,20,62
FL0010000,2016,rape-legacy,FL,0,0
FL0010100,2009,rape,FL,0,0
FL0010100,2009,rape-legacy,FL,29,95
FL0010100,2010,rape,FL,0,0
FL0010100,2010,rape-legacy,FL,29,86
GA0010000,2009,rape,GA,0,0
GA0010000,2009,rape-legacy,GA,0,0
GA0010000,2010,rape,GA,0,0
GA0010000,2010,rape-legacy,GA,0,0
GA0010000,2011,rape,GA,0,0
GA0010000,2011,rape-legacy,GA,1,2
GA0010000,2012,rape,GA,0,0
GA0010000,2012,rape-legacy,GA,0,2
GA0010000,2013,rape,GA,0,0
GA0010000,2013,rape-legacy,GA,0,0
GA0010000,2014,rape,GA,0,0
GA0010000,2014,rape-legacy,GA,0,0
GA0010000,2015,rape,GA,0,0
GA0010000,2015,rape-legacy,GA,0,0
GA0010000,2016,rape,GA,0,0
GA0010000,2016,rape-legacy,GA,0,2
GA0010100,2009,rape,GA,0,0
GA0010100,2009,rape-legacy,GA,0,0
GA0010100,2010,rape,GA,0,0
GA0010100,2010,rape-legacy,GA,0,2
AL0010000,2009,robbery,AL,24,210
AL0010000,2010,robbery,AL,1,109
AL0010000,2011,robbery,AL,50,153
AL0010000,2012,robbery,AL,57,196
AL0010000,2013,robbery,AL,64,183
AL0010000,2014,robbery,AL,69,217
AL0010000,2015,robbery,AL,75,202
AL0010000,2016,robbery,AL,57,173
AL0010100,2009,robbery,AL,31,209
AL0010100,2010,robbery,AL,10,83
AL0010100,2011,robbery,AL,27,126
AL0010100,2012,robbery,AL,23,164
AL0010100,2013,robbery,AL,22,161
AL0010100,2014,robbery,AL,4,96
AL0010100,2015,robbery,AL,2,117
AL0010100,2016,robbery,AL,5,127
AL0010200,2009,robbery,AL,0,1150
AL0010200,2010,robbery,AL,0,416
AL0010200,2011,robbery,AL,0,1011
